CustomerId,Amount_Mean,Amount_Std,Amount_Sum,Transaction_Count,Top_ProductCategory,Top_ChannelId,is_high_risk
CustomerId_357,3166.6666666666665,6104.643041707408,19000.0,6,airtime,ChannelId_3,1
CustomerId_3570,10250.0,13788.582233137677,20500.0,2,financial_services,ChannelId_3,1
CustomerId_3571,743.0,1300.9487990608154,7430.0,10,financial_services,ChannelId_3,0
CustomerId_3573,4500.0,7778.174593052023,9000.0,2,financial_services,ChannelId_2,1
CustomerId_3574,1000.0,,1000.0,1,airtime,ChannelId_3,1
CustomerId_3575,47560.0,83004.05612579022,1189000.0,25,financial_services,ChannelId_3,1
CustomerId_3577,1000.0,,1000.0,1,airtime,ChannelId_3,0
CustomerId_3578,1320.0,2493.453929792969,6600.0,5,financial_services,ChannelId_2,1
CustomerId_3579,2566.6666666666665,2990.5406423142513,7700.0,3,airtime,ChannelId_3,0
CustomerId_3581,88333.33333333333,130068.77049265619,2650000.0,30,ticket,ChannelId_3,0
CustomerId_3582,966.1594202898551,1352.4167216199694,66665.0,69,financial_services,ChannelId_3,0
CustomerId_3583,3800.0,6685.805860178712,19000.0,5,financial_services,ChannelId_3,1
CustomerId_3589,1000.0,,1000.0,1,airtime,ChannelId_3,1
CustomerId_359,2400.0,4087.9225911349045,24000.0,10,airtime,ChannelId_3,1
CustomerId_3590,7611.609836065574,20575.271165630722,464308.2,61,airtime,ChannelId_3,0
CustomerId_3592,2000.0,0.0,4000.0,2,financial_services,ChannelId_3,0
CustomerId_3593,13000.0,0.0,26000.0,2,utility_bill,ChannelId_3,1
CustomerId_3595,772.6086956521739,3939.925815396787,17770.0,23,financial_services,ChannelId_3,0
CustomerId_3597,2558.4615384615386,3325.9172476869503,66520.0,26,financial_services,ChannelId_3,0
CustomerId_3599,2072.0,1810.3204136284826,31080.0,15,tv,ChannelId_3,0
CustomerId_3600,4794.216216216216,6697.207666479563,354772.0,74,airtime,ChannelId_3,0
CustomerId_3601,8888.888888888889,10373.577546396957,80000.0,9,financial_services,ChannelId_3,0
CustomerId_3602,1237.8043119266056,2502.7460410494496,269841.34,218,financial_services,ChannelId_3,0
CustomerId_3605,3648.6666666666665,5472.628286331929,273650.0,75,airtime,ChannelId_3,0
CustomerId_3608,1534.1263157894737,2155.014254359174,29148.4,19,financial_services,ChannelId_3,1
CustomerId_3609,933.9333333333334,1578.3446963848107,11207.2,12,financial_services,ChannelId_3,1
CustomerId_361,3800.0,6685.805860178712,19000.0,5,financial_services,ChannelId_3,1
CustomerId_3610,2414.1935483870966,6410.139766647604,74840.0,31,airtime,ChannelId_3,0
CustomerId_3611,1412.5172413793102,4209.498889592184,40963.0,29,airtime,ChannelId_3,0
CustomerId_3613,1542.8099576271188,1997.375715409299,364103.15,236,financial_services,ChannelId_3,0
CustomerId_3615,3260.0,6714.372643814164,9780.0,3,financial_services,ChannelId_2,1
CustomerId_3616,1000.0,,1000.0,1,airtime,ChannelId_3,0
CustomerId_3617,7454.833333333333,9691.00653214415,89458.0,12,financial_services,ChannelId_3,1
CustomerId_362,3500.0,3927.9220242478627,28000.0,8,movies,ChannelId_3,1
CustomerId_3621,4000.0,6164.414002968976,40000.0,10,airtime,ChannelId_3,0
CustomerId_3622,3000.0,1732.0508075688772,9000.0,3,airtime,ChannelId_3,0
CustomerId_3624,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_1,0
CustomerId_3625,5000.0,7704.358692139331,40000.0,8,airtime,ChannelId_2,0
CustomerId_3626,3571.4285714285716,8741.715073003834,50000.0,14,airtime,ChannelId_2,0
CustomerId_3627,1500.0,,1500.0,1,financial_services,ChannelId_3,1
CustomerId_3628,1117.6470588235295,1005.5814823509127,19000.0,17,financial_services,ChannelId_3,0
CustomerId_3629,11000.0,12727.922061357855,22000.0,2,financial_services,ChannelId_3,1
CustomerId_3630,11000.0,0.0,22000.0,2,financial_services,ChannelId_3,1
CustomerId_3631,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3632,326.9047619047619,1004.8463019169601,6865.0,21,financial_services,ChannelId_3,0
CustomerId_3633,500.0,,500.0,1,airtime,ChannelId_3,1
CustomerId_3634,1260.8119904076739,5388.206927594541,2628793.0,2085,airtime,ChannelId_3,0
CustomerId_3635,6360.0356363636365,8861.137664952501,349801.96,55,financial_services,ChannelId_3,0
CustomerId_3636,6660.78431372549,9004.889303736554,339700.0,51,financial_services,ChannelId_3,0
CustomerId_3637,696.4285714285714,633.8115121761618,9750.0,14,airtime,ChannelId_3,0
CustomerId_3638,2309.0714792899407,3696.508363264668,780466.16,338,financial_services,ChannelId_3,0
CustomerId_3639,2000.0,,2000.0,1,financial_services,ChannelId_3,1
CustomerId_3641,4444.444444444444,6463.573143221772,40000.0,9,financial_services,ChannelId_3,0
CustomerId_3642,10000.0,11566.61863582727,100000.0,10,airtime,ChannelId_3,0
CustomerId_3643,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3645,16370.454545454546,37031.69032764677,180075.0,11,financial_services,ChannelId_3,0
CustomerId_3646,24666.666666666668,47961.7903474561,74000.0,3,financial_services,ChannelId_2,1
CustomerId_3647,245.0,360.62445840513925,490.0,2,airtime,ChannelId_2,1
CustomerId_3648,9277.64705882353,17182.499192278377,157720.0,17,financial_services,ChannelId_2,0
CustomerId_3649,10000.0,,10000.0,1,financial_services,ChannelId_3,0
CustomerId_3650,1175.909090909091,2147.032910116828,51740.0,44,airtime,ChannelId_3,0
CustomerId_3651,1591.888888888889,1951.7643869643236,28654.0,18,financial_services,ChannelId_3,0
CustomerId_3653,100000.0,,100000.0,1,airtime,ChannelId_3,1
CustomerId_3654,4285.714285714285,6169.759644097497,60000.0,14,airtime,ChannelId_3,0
CustomerId_3655,2898.1481481481483,3822.5917879376,78250.0,27,airtime,ChannelId_3,0
CustomerId_3656,1967.1774193548388,5099.360324796111,121965.0,62,financial_services,ChannelId_3,0
CustomerId_3658,3036.744680851064,9445.832795167642,142727.0,47,financial_services,ChannelId_3,1
CustomerId_3659,3166.6666666666665,7626.707459098367,19000.0,6,airtime,ChannelId_2,1
CustomerId_366,750.0,1306.8500843085035,6000.0,8,financial_services,ChannelId_2,0
CustomerId_3660,500.0,,500.0,1,financial_services,ChannelId_3,1
CustomerId_3663,15436.363636363636,10479.148126376755,169800.0,11,utility_bill,ChannelId_3,0
CustomerId_3664,1000000.0,,1000000.0,1,financial_services,ChannelId_3,0
CustomerId_3665,5000.0,0.0,10000.0,2,movies,ChannelId_3,1
CustomerId_3666,3333.3333333333335,7814.516406449389,20000.0,6,airtime,ChannelId_2,0
CustomerId_3667,1075.0,2159.5346720995244,6450.0,6,financial_services,ChannelId_2,0
CustomerId_3668,5000.0,6511.528238439882,30000.0,6,financial_services,ChannelId_3,0
CustomerId_3670,6147.384615384615,10220.080442756323,79916.0,13,financial_services,ChannelId_3,0
CustomerId_3671,10000.0,,10000.0,1,financial_services,ChannelId_3,0
CustomerId_3672,949.3490566037735,1936.4220763954029,100631.0,106,airtime,ChannelId_3,0
CustomerId_3673,10000.0,,10000.0,1,financial_services,ChannelId_3,1
CustomerId_3678,2042.5208333333333,5493.825151697957,98041.0,48,financial_services,ChannelId_3,0
CustomerId_368,12500.0,10606.601717798212,25000.0,2,financial_services,ChannelId_3,0
CustomerId_3680,4210.526315789473,5779.193978483131,80000.0,19,financial_services,ChannelId_3,0
CustomerId_3681,5000.0,,5000.0,1,financial_services,ChannelId_3,1
CustomerId_3682,237.5,371.23106012293744,475.0,2,airtime,ChannelId_2,1
CustomerId_3683,494.7916666666667,604.6908645470565,11875.0,24,airtime,ChannelId_2,0
CustomerId_3684,396.0,896.7050797224247,1980.0,5,financial_services,ChannelId_3,0
CustomerId_3685,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3686,456.6666666666667,433.16663460305125,1370.0,3,airtime,ChannelId_1,1
CustomerId_3687,1500.0,,1500.0,1,airtime,ChannelId_3,0
CustomerId_3688,4800.0,6278.269400612454,120000.0,25,financial_services,ChannelId_3,0
CustomerId_3689,4444.444444444444,6559.556218051475,40000.0,9,financial_services,ChannelId_3,0
CustomerId_369,5000.0,8132.240363721016,80000.0,16,airtime,ChannelId_3,0
CustomerId_3690,10405.375,20076.58801674803,416215.0,40,financial_services,ChannelId_3,0
CustomerId_3691,10000.0,,10000.0,1,financial_services,ChannelId_3,1
CustomerId_3693,490.0,721.2489168102785,980.0,2,airtime,ChannelId_1,0
CustomerId_3694,486.8181818181818,498.3975366042733,42840.0,88,airtime,ChannelId_3,0
CustomerId_3696,1428.5714285714287,534.5224838248488,10000.0,7,airtime,ChannelId_3,1
CustomerId_3697,2751.25,3609.572343089968,22010.0,8,financial_services,ChannelId_3,0
CustomerId_3698,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3700,5000.0,,5000.0,1,financial_services,ChannelId_3,1
CustomerId_3701,26562.5,49028.79681031003,1062500.0,40,airtime,ChannelId_3,0
CustomerId_3703,4608.152173913043,5578.1469801255735,211975.0,46,financial_services,ChannelId_3,0
CustomerId_3706,2066.0,7717.821600889585,237590.0,115,financial_services,ChannelId_3,0
CustomerId_3707,3428.5714285714284,5476.128485826215,120000.0,35,airtime,ChannelId_3,0
CustomerId_3708,20000.0,,20000.0,1,financial_services,ChannelId_3,1
CustomerId_3711,1153.4814814814815,2157.521373654912,93432.0,81,financial_services,ChannelId_3,0
CustomerId_3712,7391.302564102564,9863.598138276635,288260.8,39,financial_services,ChannelId_3,0
CustomerId_3714,3714.285714285714,6872.997543873796,26000.0,7,airtime,ChannelId_3,0
CustomerId_3715,993.2352941176471,1092.3861027605835,33770.0,34,airtime,ChannelId_3,0
CustomerId_3716,2803.7916666666665,5767.3763455519265,67291.0,24,financial_services,ChannelId_3,0
CustomerId_3717,3710.0,4965.5211206881395,14840.0,4,financial_services,ChannelId_2,0
CustomerId_3719,500.0,,500.0,1,airtime,ChannelId_3,0
CustomerId_3720,729.88,733.4466478934391,36494.0,50,airtime,ChannelId_3,0
CustomerId_3721,1190.625,1726.3547374012753,28575.0,24,financial_services,ChannelId_3,0
CustomerId_3722,2190.0,4444.715963928404,10950.0,5,airtime,ChannelId_3,1
CustomerId_3723,21400.0,26159.12842584783,107000.0,5,financial_services,ChannelId_3,0
CustomerId_3724,80000.0,,80000.0,1,ticket,ChannelId_3,1
CustomerId_3725,1000.0,,1000.0,1,airtime,ChannelId_3,1
CustomerId_3727,5000.0,0.0,25000.0,5,movies,ChannelId_3,1
CustomerId_3729,936.9871794871794,1038.8625709842188,73085.0,78,financial_services,ChannelId_3,0
CustomerId_373,1000.0,,1000.0,1,airtime,ChannelId_3,0
CustomerId_3730,1757.33203125,3149.477382589143,449877.0,256,financial_services,ChannelId_3,0
CustomerId_3732,1333.3333333333333,7767.453465154029,4000.0,3,financial_services,ChannelId_2,0
CustomerId_3733,5000.0,,5000.0,1,airtime,ChannelId_3,1
CustomerId_3734,800.0,282.842712474619,1600.0,2,airtime,ChannelId_3,0
CustomerId_3735,995.0,1512.9111011556495,13930.0,14,financial_services,ChannelId_3,1
CustomerId_3736,3846.153846153846,8060.667402539258,50000.0,13,airtime,ChannelId_3,0
CustomerId_3737,4077.4626865671644,8756.292695400605,273190.0,67,financial_services,ChannelId_3,0
CustomerId_3738,1000.0,1732.0508075688772,3000.0,3,financial_services,ChannelId_3,1
CustomerId_3739,500.0,,500.0,1,airtime,ChannelId_3,1
CustomerId_374,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3741,500.0,,500.0,1,airtime,ChannelId_3,1
CustomerId_3742,12000.0,,12000.0,1,tv,ChannelId_3,1
CustomerId_3743,1000.0,0.0,2000.0,2,airtime,ChannelId_3,1
CustomerId_3745,1435.4516129032259,2863.3964661884747,44499.0,31,financial_services,ChannelId_3,0
CustomerId_3746,1791.842105263158,3610.188210901013,34045.0,19,airtime,ChannelId_1,0
CustomerId_3749,95000.0,0.0,190000.0,2,financial_services,ChannelId_1,0
CustomerId_3756,3750.0,4596.194077712559,7500.0,2,airtime,ChannelId_3,1
CustomerId_3758,1973.1489361702127,5605.46202563304,92738.0,47,airtime,ChannelId_3,0
CustomerId_3760,2002.2433333333333,3935.282334381623,360403.8,180,financial_services,ChannelId_3,0
CustomerId_3762,30000.0,,30000.0,1,financial_services,ChannelId_3,0
CustomerId_3763,972.3214285714286,1750.2833009538435,27225.0,28,financial_services,ChannelId_3,1
CustomerId_3764,500.0,,500.0,1,financial_services,ChannelId_3,1
CustomerId_3765,4633.891304347826,5565.447115005312,106579.5,23,financial_services,ChannelId_3,0
CustomerId_3766,1472.8837209302326,2828.8020753820942,190002.0,129,airtime,ChannelId_3,0
CustomerId_3767,1341.9055555555553,2500.352954293376,144925.8,108,financial_services,ChannelId_3,0
CustomerId_3768,183055.55555555556,185002.5348704626,3295000.0,18,airtime,ChannelId_3,0
CustomerId_3771,3809.5238095238096,5784.626587940207,80000.0,21,airtime,ChannelId_3,0
CustomerId_3774,4111.111111111111,6047.740354768284,74000.0,18,airtime,ChannelId_3,0
CustomerId_3777,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3778,2097.7727272727275,3467.305334005181,46151.0,22,airtime,ChannelId_3,0
CustomerId_3779,1222.2222222222222,1578.0191521158558,11000.0,9,airtime,ChannelId_3,0
CustomerId_378,5714.285714285715,9516.902257112266,40000.0,7,financial_services,ChannelId_3,0
CustomerId_3780,2000.0,,2000.0,1,financial_services,ChannelId_3,0
CustomerId_3781,5433.478260869565,9272.614929611294,249940.0,46,airtime,ChannelId_3,0
CustomerId_3782,4444.444444444444,6463.573143221772,40000.0,9,financial_services,ChannelId_3,0
CustomerId_3785,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3786,2600.0,2190.8902300206646,13000.0,5,airtime,ChannelId_3,0
CustomerId_3787,5448.041666666667,12065.36904957889,130753.0,24,financial_services,ChannelId_3,0
CustomerId_3788,1458.8579545454545,2268.311376267842,128379.5,88,financial_services,ChannelId_3,0
CustomerId_379,1846.0526315789473,3170.28590497738,35075.0,19,airtime,ChannelId_3,0
CustomerId_3790,180.0,843.0599029724993,900.0,5,financial_services,ChannelId_2,0
CustomerId_3793,35000.0,25980.76211353316,105000.0,3,airtime,ChannelId_3,1
CustomerId_3794,2704.6,9296.65708681516,162276.0,60,airtime,ChannelId_3,0
CustomerId_3795,8345.42,27427.285124794384,834542.0,100,financial_services,ChannelId_3,0
CustomerId_3796,500.0,,500.0,1,airtime,ChannelId_3,1
CustomerId_3797,1161.764705882353,1501.4617265106929,19750.0,17,financial_services,ChannelId_3,0
CustomerId_3799,9346.153846153846,18368.83344983269,121500.0,13,financial_services,ChannelId_3,0
CustomerId_3802,3954.5454545454545,5610.325146704802,261000.0,66,airtime,ChannelId_3,0
CustomerId_3803,2664.7659574468084,4331.2625492020525,125244.0,47,financial_services,ChannelId_3,0
CustomerId_3805,396.0,896.7050797224247,1980.0,5,financial_services,ChannelId_3,1
CustomerId_3806,2475.0,2772.5697208804067,19800.0,8,financial_services,ChannelId_3,0
CustomerId_3807,6857.142857142857,4140.393356054125,48000.0,7,airtime,ChannelId_3,0
CustomerId_3808,2845.6046511627906,5542.766049801759,122361.0,43,financial_services,ChannelId_3,0
CustomerId_3809,1798.3183673469389,2766.4022318161324,88117.6,49,financial_services,ChannelId_3,0
CustomerId_381,20138.7,14377.801354480067,201387.0,10,financial_services,ChannelId_3,0
CustomerId_3810,761.1111111111111,1214.4385991523454,6850.0,9,financial_services,ChannelId_3,0
CustomerId_3811,472.3076923076923,4370.170007841331,6140.0,13,financial_services,ChannelId_3,0
CustomerId_3812,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3815,950.9549056603773,1356.4906780586762,50400.61,53,financial_services,ChannelId_3,0
CustomerId_3816,1000.0,0.0,2000.0,2,financial_services,ChannelId_3,1
CustomerId_3817,1180.7142857142858,1445.5047789385085,16530.0,14,financial_services,ChannelId_3,0
CustomerId_3818,985.3125,1930.389358496577,63060.0,64,airtime,ChannelId_3,0
CustomerId_3819,4818.181818181818,6212.158166926296,159000.0,33,financial_services,ChannelId_3,0
CustomerId_382,1000.0,,1000.0,1,airtime,ChannelId_3,1
CustomerId_3820,1345.485294117647,3690.7279597546653,91493.0,68,financial_services,ChannelId_3,0
CustomerId_3824,3261.5384615384614,3767.6890489039524,42400.0,13,airtime,ChannelId_3,1
CustomerId_3825,1442.4,2749.1638596621933,64908.0,45,financial_services,ChannelId_3,0
CustomerId_3826,95000.0,0.0,190000.0,2,financial_services,ChannelId_1,0
CustomerId_3827,603.5294117647059,936.6623159483078,30780.0,51,airtime,ChannelId_3,0
CustomerId_3828,10000.0,,10000.0,1,financial_services,ChannelId_3,0
CustomerId_3829,2816.6666666666665,3206.5038073681853,16900.0,6,financial_services,ChannelId_3,1
CustomerId_383,2000.0,,2000.0,1,financial_services,ChannelId_3,1
CustomerId_3830,388.0,1145.5653626048581,1940.0,5,financial_services,ChannelId_2,1
CustomerId_3831,2971.7123287671234,5517.810255284075,216935.0,73,financial_services,ChannelId_3,1
CustomerId_3834,1047.027027027027,1245.6053077048855,38740.0,37,financial_services,ChannelId_3,0
CustomerId_3835,753.0555555555555,934.0584105820603,13555.0,18,financial_services,ChannelId_3,0
CustomerId_3836,237.5,962.0940702446928,950.0,4,financial_services,ChannelId_2,1
CustomerId_3838,2653.75,3688.8594346452705,21230.0,8,airtime,ChannelId_3,1
CustomerId_3839,3800.0,6685.805860178712,19000.0,5,financial_services,ChannelId_3,0
CustomerId_384,10000.0,,10000.0,1,financial_services,ChannelId_3,1
CustomerId_3841,396.0,896.7050797224247,1980.0,5,airtime,ChannelId_3,0
CustomerId_3842,24031.881481481483,42910.19976302063,648860.8,27,financial_services,ChannelId_1,0
CustomerId_3843,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3844,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3845,1242.265306122449,2660.3940401714162,60871.0,49,airtime,ChannelId_3,0
CustomerId_3846,5000.0,,5000.0,1,financial_services,ChannelId_3,0
CustomerId_3847,4833.333333333333,6493.586579592719,29000.0,6,financial_services,ChannelId_3,1
CustomerId_3848,50500.0,70003.57133746821,101000.0,2,financial_services,ChannelId_3,0
CustomerId_3850,3333.3333333333335,7814.516406449389,20000.0,6,airtime,ChannelId_2,0
CustomerId_3855,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3856,3723.2105263157896,6109.1189815712505,70741.0,19,financial_services,ChannelId_3,0
CustomerId_3858,2000.0,,2000.0,1,financial_services,ChannelId_3,1
CustomerId_3859,870.0,1335.9952594726276,11310.0,13,airtime,ChannelId_3,1
CustomerId_3860,1000.0,0.0,2000.0,2,airtime,ChannelId_3,1
CustomerId_3862,130.71428571428572,630.293771264827,915.0,7,financial_services,ChannelId_2,0
CustomerId_3863,1000.0,,1000.0,1,airtime,ChannelId_3,1
CustomerId_3864,4545.454545454545,9026.224419585815,50000.0,11,airtime,ChannelId_3,0
CustomerId_3866,5000.0,8880.154438811458,40000.0,8,airtime,ChannelId_3,0
CustomerId_3867,3189.5054945054944,10814.400430784846,870735.0,273,airtime,ChannelId_3,0
CustomerId_3868,447.95454545454544,1093.0349394177108,9855.0,22,financial_services,ChannelId_3,0
CustomerId_3869,10000.0,,10000.0,1,airtime,ChannelId_3,0
CustomerId_3870,6575.0,8372.420161150461,210400.0,32,financial_services,ChannelId_3,0
CustomerId_3871,8333.333333333334,2886.751345948129,25000.0,3,airtime,ChannelId_3,1
CustomerId_3872,9090.90909090909,10212.29205863743,100000.0,11,financial_services,ChannelId_3,0
CustomerId_3873,35605.09090909091,43054.566831997145,391656.0,11,financial_services,ChannelId_3,0
CustomerId_3874,1360.4558139534884,2274.756581566929,58499.6,43,financial_services,ChannelId_3,0
CustomerId_3875,6994.5,7909.959571519752,97923.0,14,financial_services,ChannelId_1,0
CustomerId_3876,1246.4330708661416,3409.446665841721,474891.0,381,financial_services,ChannelId_3,0
CustomerId_3877,7500.0,3535.5339059327375,15000.0,2,financial_services,ChannelId_3,0
CustomerId_3878,3559.0555555555557,5608.044053955989,128126.0,36,financial_services,ChannelId_3,0
CustomerId_3879,15000.0,7071.067811865475,30000.0,2,financial_services,ChannelId_3,1
CustomerId_388,11774.84,27110.005237427256,294371.0,25,airtime,ChannelId_3,0
CustomerId_3880,555.6,3345.807177149733,13890.0,25,airtime,ChannelId_3,1
CustomerId_3882,1518.134328358209,4454.264274723641,406860.0,268,financial_services,ChannelId_3,0
CustomerId_3883,24914.285714285714,41398.97054160601,174400.0,7,financial_services,ChannelId_2,1
CustomerId_3888,500.0,,500.0,1,financial_services,ChannelId_3,0
CustomerId_389,4950.0,6223.681428729766,99000.0,20,airtime,ChannelId_3,1
CustomerId_3890,1473.7413793103449,2199.9667346794836,85477.0,58,financial_services,ChannelId_3,0
CustomerId_3891,3166.6666666666665,6104.643041707408,19000.0,6,airtime,ChannelId_3,1
CustomerId_3892,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3894,6153.333333333333,13230.546977858978,129220.0,21,financial_services,ChannelId_3,0
CustomerId_3897,3586.206896551724,7203.755178374036,104000.0,29,airtime,ChannelId_3,0
CustomerId_3898,1000.0,,1000.0,1,financial_services,ChannelId_3,1
CustomerId_390,2306.8888888888887,2515.3881442711518,41524.0,18,financial_services,ChannelId_3,0
CustomerId_3900,1374.0,1719.0509456808295,54960.0,40,airtime,ChannelId_3,0
CustomerId_3904,2000.0,,2000.0,1,airtime,ChannelId_3,1
CustomerId_3905,6200.0,7224.956747275377,31000.0,5,financial_services,ChannelId_3,1
CustomerId_3906,4666.666666666667,5598.401557587666,42000.0,9,financial_services,ChannelId_3,0
CustomerId_3907,1000.0,,1000.0,1,financial_services,ChannelId_3,1
CustomerId_3909,4986.909090909091,5423.125029990466,54856.0,11,financial_services,ChannelId_3,0
CustomerId_391,6830.047619047619,14709.002007193385,143431.0,21,financial_services,ChannelId_3,1
CustomerId_3910,4438.4375,6042.753818443828,284060.0,64,airtime,ChannelId_3,0
CustomerId_3911,2750.0,3181.9805153394636,5500.0,2,airtime,ChannelId_3,1
CustomerId_3912,6067.4488,97013.23184145708,2578665.74,425,financial_services,ChannelId_3,0
CustomerId_3913,3171.296296296296,3642.053412935903,85625.0,27,financial_services,ChannelId_3,0
CustomerId_3914,1837.4305555555557,6109.581484079127,132295.0,72,airtime,ChannelId_3,0
CustomerId_3916,50000.0,,50000.0,1,financial_services,ChannelId_3,1
CustomerId_3917,6495.793103448276,22315.28125115182,941890.0,145,financial_services,ChannelId_3,0
CustomerId_3919,3049.6451612903224,5571.885489062548,94539.0,31,financial_services,ChannelId_3,0
CustomerId_392,5714.285714285715,9516.902257112266,40000.0,7,financial_services,ChannelId_3,0
CustomerId_3923,363.75,490.499320420868,1455.0,4,airtime,ChannelId_2,1
CustomerId_3925,2494.8888888888887,3263.9753539374515,22454.0,9,airtime,ChannelId_3,0
CustomerId_3930,1000.0,,1000.0,1,airtime,ChannelId_3,1
CustomerId_3931,1421.875,2107.3611418413448,11375.0,8,financial_services,ChannelId_3,0
CustomerId_3933,500.0,0.0,1500.0,3,financial_services,ChannelId_3,0
CustomerId_3934,1000.0,,1000.0,1,airtime,ChannelId_3,1
CustomerId_3935,15289.1125,34603.0176178764,489251.6,32,financial_services,ChannelId_3,0
CustomerId_3940,5000.0,,5000.0,1,financial_services,ChannelId_3,1
CustomerId_3941,70000.0,112583.30249197703,210000.0,3,airtime,ChannelId_3,1
CustomerId_3942,5000.0,8982.363672378064,40000.0,8,financial_services,ChannelId_2,1
CustomerId_3943,1000.0,,1000.0,1,airtime,ChannelId_3,1
CustomerId_3944,1754.527950310559,5950.263410671401,847437.0,483,financial_services,ChannelId_3,0
CustomerId_3946,2000.0,,2000.0,1,financial_services,ChannelId_3,0
CustomerId_3947,3166.6666666666665,7626.707459098367,19000.0,6,airtime,ChannelId_2,1
CustomerId_3949,500.0,0.0,1000.0,2,airtime,ChannelId_3,1
CustomerId_395,320.0,1532.0574401764445,960.0,3,financial_services,ChannelId_2,0
CustomerId_3951,12948.604938271605,25210.530785605748,1048837.0,81,financial_services,ChannelId_3,0
CustomerId_3952,3686.304347826087,5275.593429998879,169570.0,46,financial_services,ChannelId_3,0
CustomerId_3953,2000.0,,2000.0,1,financial_services,ChannelId_3,1
CustomerId_3954,4000.0,6558.963332722634,20000.0,5,financial_services,ChannelId_3,1
CustomerId_3955,1000.0,,1000.0,1,financial_services,ChannelId_3,0
CustomerId_3956,2000000.0,,2000000.0,1,financial_services,ChannelId_3,1
CustomerId_3957,6226.857142857143,12648.849543702416,348704.0,56,financial_services,ChannelId_3,0
CustomerId_396,4375.0,8429.116205154607,70000.0,16,airtime,ChannelId_3,0
CustomerId_3960,4000.0,6000.0,24000.0,6,airtime,ChannelId_3,1
CustomerId_3961,20000.0,,20000.0,1,financial_services,ChannelId_3,0
CustomerId_3964,2394.1666666666665,4000.7004990792966,50277.5,21,financial_services,ChannelId_3,0
CustomerId_3967,1042.2375,5236.985899573869,20844.75,20,financial_services,ChannelId_3,1
CustomerId_3968,1648.75,2452.2027269958153,13190.0,8,financial_services,ChannelId_3,1
CustomerId_3969,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_397,300.0,526.9803917920792,3900.0,13,financial_services,ChannelId_3,1
CustomerId_3970,1993.859649122807,2746.8382827131354,113650.0,57,financial_services,ChannelId_3,0
CustomerId_3971,4981.818181818182,6511.80745750643,54800.0,11,financial_services,ChannelId_3,0
CustomerId_3973,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3975,1510.0,3700.0675669506363,7550.0,5,financial_services,ChannelId_2,1
CustomerId_3977,3333.3333333333335,6088.2400303098,20000.0,6,airtime,ChannelId_3,0
CustomerId_3982,4818.181818181818,6212.158166926296,159000.0,33,financial_services,ChannelId_3,0
CustomerId_3984,7505.875,8203.981801736629,240188.0,32,financial_services,ChannelId_3,0
CustomerId_3985,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3987,4000.0,6745.368781616021,20000.0,5,financial_services,ChannelId_3,0
CustomerId_3988,1773.611111111111,4613.785865895801,31925.0,18,airtime,ChannelId_3,0
CustomerId_3989,956.9608695652174,1400.616023848933,110050.5,115,financial_services,ChannelId_3,0
CustomerId_399,3333.3333333333335,6088.2400303098,20000.0,6,airtime,ChannelId_3,0
CustomerId_3990,1093.2857142857142,1926.967108721692,7653.0,7,financial_services,ChannelId_3,1
CustomerId_3993,4285.714285714285,6244.118111391791,60000.0,14,airtime,ChannelId_3,0
CustomerId_3994,1000.0,0.0,3000.0,3,financial_services,ChannelId_3,1
CustomerId_3995,10000.0,,10000.0,1,financial_services,ChannelId_3,1
CustomerId_3998,475.0,606.2177826491071,1900.0,4,airtime,ChannelId_2,1
CustomerId_400,1000.0,0.0,2000.0,2,financial_services,ChannelId_3,1
CustomerId_4000,4729.48717948718,10015.3989196421,184450.0,39,airtime,ChannelId_3,0
CustomerId_4001,1658.888888888889,3292.690558055997,14930.0,9,financial_services,ChannelId_3,1
CustomerId_4002,1863.75,2623.9443455552614,14910.0,8,airtime,ChannelId_3,0
CustomerId_4003,3333.3333333333335,6088.2400303098,20000.0,6,airtime,ChannelId_3,0
CustomerId_4005,500.0,0.0,1000.0,2,financial_services,ChannelId_3,1
CustomerId_4006,50000.0,,50000.0,1,financial_services,ChannelId_3,1
CustomerId_4007,6790.081081081081,8518.77346537366,251233.0,37,financial_services,ChannelId_3,0
